CustomerID,frequency,item_cnt,recency,monetary,user_average,unique_products,avg_revisit_days,purchase_intervals_count,min_revisit_days,max_revisit_days,stddev_revisit_days,revisit_pattern,cancel_frequency,cancel_rate,total_cancelled_quantity,total_cancelled_amount,cancel_behavior_type,R_score,F_score,M_score,RFM_code,customer_segment,product_diversity_index,avg_quantity_per_product,predicted_next_purchase_date,revisit_status,risk_level,customer_value_tier
16607,14,2859,4978,3347.7,239.1,140,26.2,13,1,66,20.6,월간 고객,2,1.15,37,309.04,저빈도 취소,1,4,5,145,휴면 우수 고객,10,20.4,12/18/2011,재방문 지연,안전 고객,최고가치 고객
15159,30,11393,4962,18575.3,619.2,360,20,18,3,45,10.6,월간 고객,8,1.12,45,63.43,고빈도 취소,1,5,5,155,휴면 우수 고객,12,31.6,12/28/2011,재방문 지연,안전 고객,최고가치 고객
16525,26,7373,4963,12927.9,497.2,74,14.6,25,2,42,9.3,월간 고객,17,8.54,904,1131.88,고빈도 취소,1,5,5,155,휴면 우수 고객,2.85,99.6,12/22/2011,재방문 지연,저위험 고객,최고가치 고객
15005,28,4211,4976,6264.2,223.7,356,13,27,5,29,6.2,월간 고객,40,3.49,42,134.83,고빈도 취소,1,5,5,155,휴면 우수 고객,12.71,11.8,12/7/2011,재방문 지연,안전 고객,최고가치 고객
13841,1,100,5213,85,85,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,1,100,,예측 불가,안전 고객,저가치 고객
14966,1,179,4975,183,183,35,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,35,5.1,,예측 불가,안전 고객,중가치 고객
12791,1,96,5334,177.6,177.6,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,1,96,,예측 불가,안전 고객,저가치 고객
17251,1,100,5323,249.4,249.4,35,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,35,2.9,,예측 불가,안전 고객,중가치 고객
15158,1,198,5006,401.4,401.4,7,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,7,28.3,,예측 불가,안전 고객,중가치 고객
17891,1,393,5123,203.9,203.9,34,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,34,11.6,,예측 불가,안전 고객,중가치 고객
12729,1,231,5074,417,417,25,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,25,9.2,,예측 불가,안전 고객,중가치 고객
12945,1,165,5249,462.9,462.9,23,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,23,7.2,,예측 불가,안전 고객,중가치 고객
14582,1,73,5001,114.1,114.1,6,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,6,12.2,,예측 불가,안전 고객,중가치 고객
13382,1,131,5241,223,223,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,8.7,,예측 불가,안전 고객,중가치 고객
15148,1,187,4971,301.3,301.3,20,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,20,9.3,,예측 불가,안전 고객,중가치 고객
13244,1,38,5053,121.7,121.7,27,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,27,1.4,,예측 불가,안전 고객,중가치 고객
16319,1,72,5178,404.4,404.4,3,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,3,24,,예측 불가,안전 고객,저가치 고객
14957,1,28,5214,43.2,43.2,11,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,11,2.5,,예측 불가,안전 고객,중가치 고객
17545,3,337,5004,642.3,214.1,122,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,40.67,2.8,,예측 불가,안전 고객,중가치 고객
14089,1,133,5017,158.8,158.8,13,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,13,10.2,,예측 불가,안전 고객,중가치 고객
13686,1,70,5143,72,72,8,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,8,8.8,,예측 불가,안전 고객,중가치 고객
13017,1,48,4968,204,204,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,1,48,,예측 불가,안전 고객,저가치 고객
15405,1,193,5150,349.1,349.1,8,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,8,24.1,,예측 불가,안전 고객,중가치 고객
17349,1,102,5140,98.3,98.3,8,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,8,12.8,,예측 불가,안전 고객,중가치 고객
15047,1,222,5230,343.6,343.6,22,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,22,10.1,,예측 불가,안전 고객,중가치 고객
16052,1,282,5015,362.1,362.1,34,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,34,8.3,,예측 불가,안전 고객,중가치 고객
15127,1,251,5026,406.5,406.5,16,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,16,15.7,,예측 불가,안전 고객,중가치 고객
15539,1,410,4968,538.5,538.5,41,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,41,10,,예측 불가,안전 고객,중가치 고객
16339,1,21,5245,94.1,94.1,17,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,17,1.2,,예측 불가,안전 고객,중가치 고객
17111,1,282,5008,231.6,231.6,29,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,29,9.7,,예측 불가,안전 고객,중가치 고객
16494,1,675,5257,826.5,826.5,47,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,47,14.4,,예측 불가,안전 고객,중가치 고객
12929,1,37,5272,117.9,117.9,8,,0,,,,일회성 고객,1,11.11,1,12.75,중빈도 취소,1,1,1,111,일반 고객,8,4.6,,예측 불가,저위험 고객,중가치 고객
14073,1,130,4993,151,151,13,,0,,,,일회성 고객,1,7.14,2,11.5,저빈도 취소,1,1,1,111,일반 고객,13,10,,예측 불가,저위험 고객,중가치 고객
18108,1,84,5215,271,271,17,,0,,,,일회성 고객,2,10.53,2,6.35,중빈도 취소,1,1,2,112,일반 고객,17,4.9,,예측 불가,저위험 고객,중가치 고객
14333,1,58,5028,415.2,415.2,15,,0,,,,일회성 고객,4,21.05,6,63.75,고빈도 취소,1,1,2,112,일반 고객,15,3.9,,예측 불가,중위험 고객,중가치 고객
14311,1,146,5203,310.3,310.3,20,,0,,,,일회성 고객,7,25.93,21,80.55,고빈도 취소,1,1,2,112,일반 고객,20,7.3,,예측 불가,중위험 고객,중가치 고객
17432,2,207,4979,365.8,182.9,44,19,1,19,19,,월간 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,22,4.7,12/10/2011,재방문 지연,안전 고객,중가치 고객
15948,2,567,4969,955.2,477.6,51,35,1,35,35,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,25.5,11.1,1/5/2012,재방문 지연,안전 고객,중가치 고객
16968,2,326,4965,439.4,219.7,31,103,1,103,103,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,15.5,10.5,3/17/2012,재방문 지연,안전 고객,중가치 고객
16431,3,442,5174,623.3,207.8,51,84,1,84,84,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,17,8.7,8/2/2011,재방문 지연,안전 고객,중가치 고객
12535,2,219,5052,716.3,358.1,28,95,1,95,95,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,14,7.8,12/13/2011,재방문 지연,안전 고객,중가치 고객
14250,3,1200,4968,1904.1,634.7,94,82,1,82,82,,계절 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,31.33,12.8,2/22/2012,재방문 지연,안전 고객,중가치 고객
14162,2,142,5134,289.4,144.7,25,119,1,119,119,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,12.5,5.7,10/16/2011,재방문 지연,안전 고객,중가치 고객
17505,2,544,5122,1115.2,557.6,46,44,1,44,44,,계절 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,23,11.8,8/14/2011,재방문 지연,안전 고객,중가치 고객
18252,2,233,5011,513.3,256.6,89,121,1,121,121,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,44.5,2.6,2/18/2012,재방문 지연,안전 고객,중가치 고객
17991,2,25,5186,93.3,46.6,4,1,1,1,1,,주간 고객,0,0,0,0,취소 없음,1,2,1,121,일반 고객,2,6.3,4/29/2011,재방문 지연,안전 고객,저가치 고객
14416,2,326,4983,490.2,245.1,13,20,1,20,20,,월간 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,6.5,25.1,12/7/2011,재방문 지연,안전 고객,중가치 고객
13955,2,154,5115,323,161.5,33,151,1,151,151,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,16.5,4.7,12/6/2011,재방문 지연,안전 고객,중가치 고객
14672,2,454,5195,765.5,382.8,58,102,1,102,102,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,29,7.8,7/30/2011,재방문 지연,안전 고객,중가치 고객
13212,3,309,4980,786.8,262.3,128,42,1,42,42,,계절 고객,1,0.7,1,7.5,저빈도 취소,1,2,3,123,일반 고객,42.67,2.4,1/1/2012,재방문 지연,안전 고객,중가치 고객
12649,3,583,5068,569.5,189.8,27,105,1,105,105,,비정기 고객,2,6.45,12,19.8,저빈도 취소,1,2,3,123,일반 고객,9,21.6,12/7/2011,재방문 지연,저위험 고객,중가치 고객
16499,2,127,5321,365.4,182.7,18,4,1,4,4,,주간 고객,3,13.64,5,46.35,중빈도 취소,1,2,2,122,일반 고객,9,7.1,12/18/2010,재방문 지연,저위험 고객,중가치 고객
14320,2,325,5167,477.8,238.9,29,126,1,126,126,,비정기 고객,11,26.19,86,134.68,고빈도 취소,1,2,2,122,일반 고객,14.5,11.2,9/20/2011,재방문 지연,중위험 고객,중가치 고객
14127,3,321,5083,709.7,236.6,39,94,2,54,134,56.6,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,13,8.2,11/11/2011,재방문 지연,안전 고객,중가치 고객
16762,3,480,4980,1207.2,402.4,51,62.5,2,26,99,51.6,계절 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,17,9.4,1/21/2012,재방문 지연,안전 고객,중가치 고객
16997,3,360,5249,702,234,7,18.5,2,16,21,3.5,월간 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,2.33,51.4,3/14/2011,재방문 지연,안전 고객,중가치 고객
16099,3,434,5011,731.9,244,29,87.5,2,87,88,0.7,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,9.67,15,1/15/2012,재방문 지연,안전 고객,중가치 고객
15969,3,124,4963,666.1,222,20,91.5,2,47,136,62.9,비정기 고객,1,4.76,4,83.2,저빈도 취소,1,2,3,123,일반 고객,6.67,6.2,3/7/2012,재방문 지연,안전 고객,중가치 고객
17736,3,238,4970,377.4,125.8,24,52,2,33,71,26.9,계절 고객,1,3.85,1,39.95,저빈도 취소,1,2,2,122,일반 고객,8,9.9,1/21/2012,재방문 지연,안전 고객,중가치 고객
16014,3,257,4998,631.8,210.6,122,127,2,115,139,17,비정기 고객,3,2.14,4,9.25,중빈도 취소,1,2,3,123,일반 고객,40.67,2.1,3/8/2012,재방문 지연,안전 고객,중가치 고객
12854,3,626,5039,1316.3,438.8,95,120,2,77,163,60.8,비정기 고객,5,4.39,5,35.35,중빈도 취소,1,2,4,124,고가치 휴면 고객,31.67,6.6,1/20/2012,재방문 지연,안전 고객,중가치 고객
16869,4,577,4983,787.4,196.8,112,51,3,10,114,55.4,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,28,5.2,1/7/2012,재방문 지연,안전 고객,중가치 고객
17454,4,243,5153,517.5,129.4,57,55.7,3,41,66,13.1,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,14.25,4.3,7/26/2011,재방문 지연,안전 고객,중가치 고객
16938,4,2527,4969,2682,670.5,211,100,3,1,171,88.4,비정기 고객,1,0.43,1515,833.25,저빈도 취소,1,2,5,125,고가치 휴면 고객,52.75,12,3/10/2012,재방문 지연,안전 고객,중가치 고객
14655,4,1087,4969,1918.9,479.7,34,71.3,3,14,152,71.9,계절 고객,1,2.04,1,2.08,저빈도 취소,1,2,4,124,고가치 휴면 고객,8.5,32,2/10/2012,재방문 지연,안전 고객,중가치 고객
13168,4,669,4997,1297,324.3,101,94,3,26,163,68.5,비정기 고객,2,1.57,2,9.05,저빈도 취소,1,2,4,124,고가치 휴면 고객,25.25,6.6,2/5/2012,재방문 지연,안전 고객,중가치 고객
15027,4,559,4991,1050.8,262.7,29,69.3,3,19,138,61.6,계절 고객,2,5.56,2,14.2,저빈도 취소,1,2,4,124,고가치 휴면 고객,7.25,19.3,1/17/2012,재방문 지연,저위험 고객,중가치 고객
14342,4,347,4982,668.6,167.2,18,63,3,10,106,48.8,계절 고객,2,8.7,9,59.85,저빈도 취소,1,2,3,123,일반 고객,4.5,19.3,1/20/2012,재방문 지연,저위험 고객,중가치 고객
15722,5,1023,4996,2211.2,442.2,45,85,3,73,103,15.9,계절 고객,3,4.29,5,41.35,중빈도 취소,1,3,5,135,일반 고객,9,22.7,1/28/2012,재방문 지연,안전 고객,고가치 고객
13982,4,1136,5000,1871.8,467.9,72,108.7,3,39,163,63.4,비정기 고객,4,3.48,4,10.7,중빈도 취소,1,2,4,124,고가치 휴면 고객,18,15.8,2/17/2012,재방문 지연,안전 고객,중가치 고객
13323,5,175,4964,787.8,157.6,6,20.3,4,5,52,21.4,월간 고객,0,0,0,0,취소 없음,1,3,3,133,일반 고객,1.2,29.2,12/26/2011,재방문 지연,안전 고객,중가치 고객
16258,5,2994,5006,5203.5,1040.7,111,43.5,4,9,82,30.7,계절 고객,0,0,0,0,취소 없음,1,3,5,135,일반 고객,22.2,27,12/7/2011,재방문 지연,안전 고객,고가치 고객
17410,5,616,4977,1214.7,242.9,57,49.8,4,21,119,46.9,계절 고객,0,0,0,0,취소 없음,1,3,4,134,일반 고객,11.4,10.8,1/12/2012,재방문 지연,안전 고객,고가치 고객
16750,5,214,5005,623.9,124.8,74,47,4,15,96,35.4,계절 고객,0,0,0,0,취소 없음,1,3,3,133,일반 고객,14.8,2.9,12/12/2011,재방문 지연,안전 고객,중가치 고객
15906,7,539,4980,1503.9,214.8,112,59,4,36,76,19.8,계절 고객,1,0.67,6,45.9,저빈도 취소,1,3,4,134,일반 고객,16,4.8,1/18/2012,재방문 지연,안전 고객,고가치 고객
15117,5,1948,4975,1551.8,310.4,63,50.3,4,2,95,40.8,계절 고객,1,1.25,1,1.65,저빈도 취소,1,3,4,134,일반 고객,12.6,30.9,1/14/2012,재방문 지연,안전 고객,고가치 고객
12520,5,1419,5040,2326.5,465.3,119,48.5,4,14,63,23.3,계절 고객,3,2.01,9,51.75,중빈도 취소,1,3,5,135,일반 고객,23.8,11.9,11/8/2011,재방문 지연,안전 고객,고가치 고객
14407,5,1386,5068,2104,420.8,64,42.3,4,8,71,30.2,계절 고객,3,4.11,3,46.65,중빈도 취소,1,3,5,135,일반 고객,12.8,21.7,10/5/2011,재방문 지연,안전 고객,고가치 고객
15993,7,2029,4969,2755.7,393.7,333,9,4,8,11,1.4,월간 고객,8,1.46,9,40.75,고빈도 취소,1,3,5,135,일반 고객,47.57,6.1,12/10/2011,재방문 지연,안전 고객,고가치 고객
12684,6,1973,4968,2073.6,345.6,59,41.2,5,16,107,37.9,계절 고객,0,0,0,0,취소 없음,1,3,5,135,일반 고객,9.83,33.4,1/12/2012,재방문 지연,안전 고객,고가치 고객
14289,6,292,4969,911.3,151.9,33,56.2,5,23,126,40.1,계절 고객,0,0,0,0,취소 없음,1,3,3,133,일반 고객,5.5,8.8,1/26/2012,재방문 지연,안전 고객,중가치 고객
16915,6,132,4970,621.7,103.6,46,54.8,5,35,83,24.5,계절 고객,0,0,0,0,취소 없음,1,3,3,133,일반 고객,7.67,2.9,1/24/2012,재방문 지연,안전 고객,중가치 고객
15260,7,885,5061,1810.8,258.7,62,54.4,5,17,139,48.5,계절 고객,1,1.28,24,30,저빈도 취소,1,3,4,134,일반 고객,8.86,14.3,10/24/2011,재방문 지연,안전 고객,고가치 고객
14210,6,752,5066,1866.2,311,65,53.2,5,30,92,26.7,계절 고객,1,0.99,1,4.95,저빈도 취소,1,3,4,134,일반 고객,10.83,11.6,10/18/2011,재방문 지연,안전 고객,고가치 고객
16306,6,487,5174,632.3,105.4,36,30.8,5,2,81,31.8,계절 고객,3,6.82,16,30,중빈도 취소,1,3,3,133,일반 고객,6,13.5,6/10/2011,재방문 지연,저위험 고객,중가치 고객
13536,7,2126,4962,3444.4,492.1,91,12.3,6,4,26,9.7,월간 고객,0,0,0,0,취소 없음,1,3,5,135,일반 고객,13,23.4,12/20/2011,재방문 지연,안전 고객,고가치 고객
17416,7,4302,4990,6893.4,984.8,186,42,6,6,78,27.5,계절 고객,2,0.74,36,55.08,저빈도 취소,1,3,5,135,일반 고객,26.57,23.1,12/22/2011,재방문 지연,안전 고객,고가치 고객
12428,8,3319,4986,6218.2,777.3,250,43,6,10,95,37.8,계절 고객,3,1.06,4,12.98,중빈도 취소,1,3,5,135,일반 고객,31.25,13.3,12/27/2011,재방문 지연,안전 고객,고가치 고객
12867,7,4284,4987,4009.3,572.8,240,55.7,6,35,70,13.7,계절 고객,12,2.2,23,46.35,고빈도 취소,1,3,5,135,일반 고객,34.29,17.9,1/8/2012,재방문 지연,안전 고객,고가치 고객
16818,11,2152,4971,3338.2,303.5,171,19.5,10,4,61,17.2,월간 고객,2,1.06,2,31.6,저빈도 취소,1,4,5,145,휴면 우수 고객,15.55,12.6,12/18/2011,재방문 지연,안전 고객,최고가치 고객
16764,13,1250,4964,2776.1,213.5,208,11.7,12,5,27,6.6,월간 고객,12,1.69,12,41,고빈도 취소,1,4,5,145,휴면 우수 고객,16,6,12/18/2011,재방문 지연,안전 고객,최고가치 고객
14031,19,4867,4968,16266.5,856.1,117,22.8,16,7,52,13.5,월간 고객,7,2.82,417,2587.95,고빈도 취소,1,4,5,145,휴면 우수 고객,6.16,41.6,12/25/2011,재방문 지연,안전 고객,최고가치 고객
17857,22,14822,4965,25301.5,1150.1,18,19,19,1,62,16.5,월간 고객,2,4,170,115.7,저빈도 취소,1,5,5,155,휴면 우수 고객,0.82,823.4,12/24/2011,재방문 지연,안전 고객,고가치 고객
12418,1,401,5073,653.3,653.3,33,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,33,12.2,,예측 불가,안전 고객,중가치 고객
13801,1,168,5027,324.8,324.8,23,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,23,7.3,,예측 불가,안전 고객,중가치 고객
17973,1,176,5012,337,337,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,11.7,,예측 불가,안전 고객,중가치 고객
16591,1,41,5029,213.5,213.5,10,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,10,4.1,,예측 불가,안전 고객,중가치 고객
17925,1,72,5333,244.1,244.1,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,1,72,,예측 불가,안전 고객,저가치 고객
14873,1,164,5171,499.9,499.9,27,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,27,6.1,,예측 불가,안전 고객,중가치 고객
14642,1,76,5019,96.1,96.1,2,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,2,38,,예측 불가,안전 고객,저가치 고객
17752,1,192,5320,80.6,80.6,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,1,192,,예측 불가,안전 고객,저가치 고객
18129,1,48,5204,112.5,112.5,13,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,13,3.7,,예측 불가,안전 고객,중가치 고객
15374,1,126,5089,168,168,3,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,3,42,,예측 불가,안전 고객,저가치 고객
15540,1,200,4972,213.3,213.3,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,13.3,,예측 불가,안전 고객,중가치 고객
17100,2,800,4979,971.7,485.9,65,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,32.5,12.3,,예측 불가,안전 고객,중가치 고객
16953,1,10,4991,20.8,20.8,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,1,10,,예측 불가,안전 고객,저가치 고객
15042,1,30,5160,135.9,135.9,5,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,5,6,,예측 불가,안전 고객,중가치 고객
16902,1,627,5077,1695,1695,42,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,4,114,고가치 휴면 고객,42,14.9,,예측 불가,안전 고객,중가치 고객
12452,1,181,4977,348.6,348.6,20,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,20,9.1,,예측 불가,안전 고객,중가치 고객
14139,1,510,5007,415.8,415.8,26,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,26,19.6,,예측 불가,안전 고객,중가치 고객
13979,1,639,5034,869.9,869.9,54,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,54,11.8,,예측 불가,안전 고객,중가치 고객
13937,1,123,5130,158.8,158.8,9,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,9,13.7,,예측 불가,안전 고객,중가치 고객
13927,1,208,5035,333.7,333.7,20,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,20,10.4,,예측 불가,안전 고객,중가치 고객
16030,1,283,5270,331.2,331.2,28,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,28,10.1,,예측 불가,안전 고객,중가치 고객
12702,1,52,4980,201,201,11,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,11,4.7,,예측 불가,안전 고객,중가치 고객
16587,1,71,5193,225.2,225.2,13,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,13,5.5,,예측 불가,안전 고객,중가치 고객
15460,1,98,5315,203,203,52,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,52,1.9,,예측 불가,안전 고객,중가치 고객
12579,1,282,5039,386.4,386.4,28,,0,,,,일회성 고객,1,3.45,6,11.7,저빈도 취소,1,1,2,112,일반 고객,28,10.1,,예측 불가,안전 고객,중가치 고객
13151,1,363,5256,1257.9,1257.9,73,,0,,,,일회성 고객,1,1.33,2,7.5,저빈도 취소,1,1,4,114,고가치 휴면 고객,73,5,,예측 불가,안전 고객,중가치 고객
13345,1,140,5248,339.5,339.5,19,,0,,,,일회성 고객,2,9.52,2,11.9,저빈도 취소,1,1,2,112,일반 고객,19,7.4,,예측 불가,저위험 고객,중가치 고객
15609,1,148,5145,298.5,298.5,16,,0,,,,일회성 고객,2,11.11,3,28.45,중빈도 취소,1,1,2,112,일반 고객,16,9.3,,예측 불가,저위험 고객,중가치 고객
13369,1,148,5326,258.3,258.3,13,,0,,,,일회성 고객,5,27.78,22,44.53,고빈도 취소,1,1,2,112,일반 고객,13,11.4,,예측 불가,중위험 고객,중가치 고객
15800,2,330,5068,687,343.5,115,139,1,139,139,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,57.5,2.9,1/10/2012,재방문 지연,안전 고객,중가치 고객
15967,2,205,4984,397.7,198.8,73,295,1,295,295,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,36.5,2.8,9/6/2012,재방문 지연,안전 고객,중가치 고객
13434,2,300,5035,534.2,267.1,9,22,1,22,22,,월간 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,4.5,33.3,10/18/2011,재방문 지연,안전 고객,중가치 고객
17664,2,604,4979,604.6,302.3,41,194,1,194,194,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,20.5,14.7,6/2/2012,재방문 지연,안전 고객,중가치 고객
17679,2,729,5013,1992.1,996,29,33,1,33,33,,계절 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,14.5,25.1,11/20/2011,재방문 지연,안전 고객,중가치 고객
13823,2,439,4979,957.7,478.9,39,73,1,73,73,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,19.5,11.3,2/2/2012,재방문 지연,안전 고객,중가치 고객
14891,2,505,5109,554.4,277.2,30,39,1,39,39,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,15,16.8,8/22/2011,재방문 지연,안전 고객,중가치 고객
17695,2,707,5092,708.5,354.3,29,40,1,40,40,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,14.5,24.4,9/9/2011,재방문 지연,안전 고객,중가치 고객
14029,2,198,5024,467.7,233.8,15,81,1,81,81,,계절 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,7.5,13.2,12/27/2011,재방문 지연,안전 고객,중가치 고객
14865,2,108,4968,52.2,26.1,4,365,1,365,365,,비정기 고객,0,0,0,0,취소 없음,1,2,1,121,일반 고객,2,27,12/1/2012,재방문 지연,안전 고객,저가치 고객
14660,2,228,5047,285.7,142.8,24,14,1,14,14,,월간 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,12,9.5,9/28/2011,재방문 지연,안전 고객,중가치 고객
14272,2,599,5034,438,219,33,181,1,181,181,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,16.5,18.2,3/26/2012,재방문 지연,안전 고객,중가치 고객
13564,2,635,5315,1174,587,67,14,1,14,14,,월간 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,33.5,9.5,1/3/2011,재방문 지연,안전 고객,중가치 고객
14921,2,953,4991,1316.1,658,78,171,1,171,171,,비정기 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,39,12.2,4/28/2012,재방문 지연,안전 고객,중가치 고객
12925,2,537,4965,664.2,332.1,40,70,1,70,70,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,20,13.4,2/13/2012,재방문 지연,안전 고객,중가치 고객
13718,2,173,5207,306.5,153.3,9,49,1,49,49,,계절 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,4.5,19.2,5/26/2011,재방문 지연,안전 고객,중가치 고객
17334,2,315,5263,307,153.5,11,6,1,6,6,,주간 고객,1,8.33,1,0.42,저빈도 취소,1,2,2,122,일반 고객,5.5,28.6,2/16/2011,재방문 지연,저위험 고객,중가치 고객
18158,2,354,4970,453.4,226.7,24,79,1,79,79,,계절 고객,1,2.86,1,1.65,저빈도 취소,1,2,2,122,일반 고객,12,14.8,2/17/2012,재방문 지연,안전 고객,중가치 고객
15384,2,590,5130,627.1,313.6,33,190,1,190,190,,비정기 고객,2,4.76,3,6.65,저빈도 취소,1,2,3,123,일반 고객,16.5,17.9,12/30/2011,재방문 지연,안전 고객,중가치 고객
14385,3,159,4970,202.1,67.4,13,7,2,7,7,0,주간 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,4.33,12.2,12/7/2011,재방문 지연,안전 고객,중가치 고객
